idst,idstMember,filter
2,14351,""
2,15496,""
2,15341,""
4,14032,""
6,14988,""
2,15032,""
13119,13956,""
6,15446,""
6,13669,""
15481,15118,""
6,15416,""
14944,15040,""
1,15282,""
1,14146,""
13035,15473,""
1,15290,""
14478,14037,""
2,15093,""
6,15288,""
1,15464,""
14953,14996,""
1,14577,""
2,15035,""
2,15169,""
14945,15033,""
13036,14011,""
1,15500,""
1,14514,""
13122,13874,""
1,14127,""
4,13670,""
14100,14023,""
6,14344,""
13053,13769,""
1,15097,""
14478,14453,""
2,15270,""
4,13932,""
13060,15318,""
1,14010,""
13137,13918,""
1,15082,""
14520,14603,""
13134,13890,""
14342,15389,""
12301,13691,""
2,13704,""
13140,13614,""
1,13978,""
2,15078,""
6,14982,""
13113,13936,""
1,15090,""
13036,15380,""
6,13631,""
14698,15274,""
13060,14360,""
1,13968,""
6,13916,""
14274,14217,""
13149,14249,""
6,15445,""
1,15244,""
13135,13930,""
14478,13830,""
1,14569,""
6,15393,""
1,13771,""
4,13732,""
6,13819,""
2,13602,""
2,13735,""
14310,14109,""
6,14987,""
2,15096,""
13125,13944,""
6,13805,""
14478,15282,""
6,14516,""
14478,14254,""
14342,14267,""
13053,14604,""
2,15416,""
1,15132,""
14342,14461,""
13123,13996,""
12301,14005,""
6,14221,""
14274,13800,""
12301,14010,""
2,14082,""
3,13056,""
2,14969,""
14683,15189,""
14679,15207,""
13053,13809,""
13053,13904,""
2,15470,""
1,15370,""
14478,13881,""
14263,14335,""
13146,13639,""
13060,14453,""
14478,14115,""
2,15247,""
13112,14182,""
2,14340,""
13147,13972,""
2,13887,""
15481,15166,""
1,15066,""
1,14701,""
13035,15389,""
2,13990,""
14478,13826,""
1,15021,""
14763,14837,""
13060,14378,""
6,15186,""
6,14443,""
13060,15414,""
13112,13709,""
1,14240,""
2,13775,""
13036,15394,""
14521,15361,""
2,14631,""
6,14454,""
1,15001,""
2,15258,""
14682,15230,""
13112,13632,""
14665,15483,""
2,14671,""
6,14093,""
6,15226,""
2,14522,""
14944,14974,""
2,13911,""
13060,14423,""
13060,15388,""
6,13727,""
14667,15217,""
13123,14052,""
2,14505,""
14764,14837,""
14478,14084,""
13137,14313,""
13036,15526,""
1,14034,""
2,13714,""
4,13892,""
13060,15271,""
1,15095,""
13140,13831,""
2,15491,""
14528,15231,""
6,14224,""
1,13859,""
2,13668,""
2,14635,""
14478,14094,""
13115,13975,""
13118,13883,""
2,15333,""
1,14534,""
6,13637,""
2,13996,""
13037,15352,""
2,13800,""
4,14005,""
14521,15376,""
6,13686,""
14520,15405,""
14683,15261,""
13036,15499,""
6,15423,""
2,13813,""
2,15072,""
1,14552,""
12301,13710,""
13035,15463,""
1,15448,""
1,15292,""
14478,13941,""
14520,15375,""
1,14336,""
14682,15231,""
13060,15354,""
13036,15383,""
14099,14017,""
2,15344,""
6,14079,""
14274,14221,""
14478,14119,""
14528,15139,""
14520,14673,""
13053,15088,""
13125,14049,""
14520,14586,""
14478,13812,""
2,14769,""
2,15161,""
1,15337,""
14207,14016,""
1,14140,""
6,13677,""
14274,13594,""
2,15353,""
1,13849,""
2,13971,""
1,15072,""
2,14239,""
2,15241,""
6,13774,""
1,15119,""
6,14174,""
6,14372,""
14664,15091,""
1,15334,""
14665,15416,""
14342,15048,""
14274,15259,""
13060,15069,""
2,15081,""
6,15385,""
13035,14308,""
13036,15390,""
2,13723,""
13060,15304,""
2,14074,""
1,14078,""
14478,14252,""
6,15466,""
1,13647,""
2,13960,""
6,15312,""
13136,13845,""
13060,15411,""
14667,15224,""
2,15345,""
14520,15362,""
2,15306,""
2,15343,""
14013,14001,""
14696,15218,""
1,15057,""
1,15355,""
13127,13615,""
2,15154,""
1,14562,""
2,14560,""
15481,13741,""
14686,14949,""
2,13646,""
1,13696,""
14190,14015,""
14274,13847,""
13035,15429,""
2,14482,""
6,15468,""
2,13645,""
13060,15223,""
13133,14079,""
13035,15518,""
13115,13810,""
1,14769,""
13135,14172,""
13142,14004,""
1,15453,""
14229,14063,""
13121,13609,""
1,15309,""
13130,13977,""
14944,14965,""
6,15448,""
1,13966,""
1,13880,""
2,13903,""
13137,14147,""
1,14355,""
14478,14615,""
6,13870,""
13053,15047,""
6,14212,""
14227,13716,""
2,15215,""
2,13638,""
13133,14258,""
2,15061,""
14945,15002,""
6,15047,""
14155,14031,""
6,14484,""
6,14767,""
13124,13763,""
13128,13953,""
6,13985,""
13035,15126,""
13113,13990,""
13060,15259,""
13132,13622,""
1,14599,""
1,14236,""
14683,14735,""
6,13865,""
14727,15297,""
2,13626,""
13137,13929,""
14274,14206,""
2,13615,""
13035,13583,""
2,13605,""
13035,15173,""
13060,15123,""
14664,15497,""
1,13834,""
1,15483,""
13035,15450,""
13060,15321,""
6,13741,""
2,15040,""
1,15028,""
2,15315,""
13036,15187,""
13125,14094,""
14520,14553,""
13132,14276,""
13129,13710,""
1,14433,""
15481,15484,""
13071,13952,""
2,15319,""
13036,14242,""
15432,14156,""
13036,15427,""
13118,14496,""
13036,15337,""
13137,13727,""
2,14455,""
2,13736,""
1,15246,""
2,13965,""
14683,15203,""
1,13974,""
1,14125,""
13149,13866,""
6,14267,""
13153,13995,""
13125,13604,""
2,14069,""
13147,13624,""
14520,15084,""
2,13689,""
13036,15508,""
14520,14575,""
1,14006,""
14680,15118,""
14478,15259,""
6,15335,""
1,14422,""
6,14622,""
14209,14120,""
1,13883,""
14953,15018,""
13060,14395,""
15481,15407,""
1,15006,""
1,14974,""
14478,14449,""
13132,14240,""
1,14474,""
13060,15383,""
14478,14329,""
13060,14502,""
1,13999,""
13053,15064,""
13035,15498,""
13036,15438,""
1,15241,""
1,13864,""
13060,15412,""
2,15017,""
2,14419,""
2,14212,""
2,13857,""
6,14094,""
13113,13597,""
6,14380,""
14664,15117,""
2,14347,""
13125,14074,""
4,14133,""
14520,14561,""
13138,13693,""
13121,13876,""
2,14579,""
6,14631,""
6,14440,""
6,14373,""
14342,14313,""
14274,15322,""
2,15498,""
3,14277,""
2,13927,""
13053,13860,""
13036,15434,""
13137,13783,""
14478,14076,""
14680,14738,""
1,14004,""
13060,14474,""
3,13528,""
13060,14347,""
6,15214,""
13119,13648,""
2,15001,""
14478,13637,""
1,15518,""
1,14581,""
6,14992,""
13060,15440,""
6,14591,""
1,14090,""
13137,14065,""
1,15392,""
13035,15436,""
2,15497,""
13060,14465,""
6,13694,""
2,15406,""
4,13979,""
6,14030,""
13053,14135,""
2,14637,""
14683,15235,""
1,15346,""
14665,15143,""
1,14630,""
2,15253,""
14274,14326,""
6,14959,""
14478,13647,""
6,14156,""
6,15218,""
6,15227,""
1,14995,""
2,13827,""
13137,13748,""
14528,13610,""
13129,13655,""
13053,13362,""
13060,15392,""
1,15288,""
6,13869,""
6,15061,""
13053,13624,""
13112,14278,""
2,13975,""
13035,15475,""
1,14405,""
13060,14355,""
1,14124,""
1,13925,""
2,14233,""
14478,14204,""
1,14401,""
1,13644,""
14478,14224,""
14274,14006,""
13114,13885,""
13138,14089,""
1,15268,""
14682,15299,""
13124,13830,""
2,15127,""
2,14949,""
6,14130,""
13157,13721,""
13130,14167,""
14521,15334,""
2,14573,""
14667,15276,""
13134,13976,""
14478,14362,""
2,14016,""
4,13764,""
13132,13712,""
13150,13720,""
13125,13707,""
13119,13919,""
2,13972,""
6,13838,""
13125,14304,""
13060,15460,""
6,15024,""
13035,15199,""
13035,15455,""
13068,14053,""
6,15027,""
1,13843,""
6,15337,""
6,15380,""
2,13697,""
2,14812,""
13060,15289,""
2,15136,""
2,14970,""
13151,14206,""
6,13968,""
13134,13925,""
13036,15421,""
6,15179,""
14665,15428,""
13053,13804,""
1,15333,""
2,13865,""
4,14009,""
13053,14631,""
1,13872,""
14228,13759,""
13053,13862,""
13053,13685,""
14274,13662,""
13060,14437,""
6,14132,""
1,13732,""
14679,14732,""
13060,15455,""
6,13941,""
13035,15476,""
14274,13839,""
14680,15301,""
13119,13927,""
14944,14987,""
13135,13925,""
1,15089,""
1,13964,""
13121,14114,""
1,15315,""
1,14313,""
6,13913,""
13060,14514,""
13113,13744,""
6,15358,""
6,15155,""
14521,14675,""
14528,14368,""
13125,13886,""
14528,14204,""
13060,15171,""
14665,15147,""
1,15507,""
6,13951,""
14520,14556,""
14679,15118,""
6,15021,""
14478,14387,""
13035,15510,""
6,14467,""
1,13717,""
15481,15144,""
12301,13970,""
14342,15299,""
2,14663,""
13060,14640,""
14945,15006,""
13153,13665,""
1,15433,""
13146,13670,""
14683,15212,""
6,14015,""
2,14431,""
2,14421,""
2,13884,""
14521,15057,""
1,13878,""
2,14481,""
6,14562,""
14520,14596,""
6,15130,""
14683,15158,""
1,13958,""
14266,14058,""
14687,15204,""
6,15341,""
2,13962,""
2,14443,""
13036,15375,""
15481,14427,""
12301,13971,""
15432,13640,""
13125,13989,""
13060,15110,""
13036,15117,""
6,14524,""
6,13800,""
2,14375,""
14751,15242,""
13118,13638,""
2,14544,""
13060,15447,""
2,15349,""
6,15463,""
13152,13767,""
2,15039,""
14664,15501,""
6,15500,""
6,14169,""
14342,14253,""
13060,14484,""
13060,14512,""
14683,14746,""
13060,14490,""
1,13892,""
13122,14245,""
2,14487,""
1,14585,""
2,13673,""
13133,15102,""
14664,15140,""
14722,14814,""
14274,13720,""
2,14623,""
1,14107,""
2,14578,""
14680,15306,""
14310,15529,""
14751,15280,""
13035,15534,""
2,15289,""
13060,15441,""
1,13808,""
1,14365,""
15432,14509,""
2,15173,""
6,14145,""
13151,14204,""
13136,14202,""
1,15153,""
13060,15454,""
13036,15423,""
14528,14148,""
14274,13956,""
1,13702,""
14683,15231,""
6,15530,""
14944,15023,""
13060,14639,""
14683,15300,""
6,15038,""
13124,14077,""
4,13636,""
13120,13809,""
14683,15179,""
2,13894,""
14944,14981,""
6,15095,""
2,13909,""
6,14328,""
6,13704,""
6,15357,""
2,14489,""
14478,14170,""
2,15137,""
14695,15220,""
6,13851,""
2,14075,""
2,13804,""
13060,14649,""
13060,14446,""
6,15059,""
2,13848,""
2,14596,""
1,13595,""
1,14270,""
14520,14539,""
2,14456,""
2,13785,""
13036,15355,""
2,14576,""
13060,14374,""
13035,15471,""
13137,13788,""
1,15238,""
14478,14044,""
13122,14112,""
6,14336,""
6,14057,""
1,15489,""
13060,15306,""
14961,15036,""
13124,13106,""
6,13683,""
13118,13919,""
14274,15326,""
14478,13805,""
14261,13690,""
6,14486,""
13132,13838,""
6,14747,""
14944,15016,""
2,13942,""
13137,14143,""
14945,15039,""
6,14376,""
2,14509,""
2,14462,""
2,15457,""
13035,15152,""
6,15131,""
1,15029,""
6,13703,""
14696,15190,""
14342,14615,""
6,15049,""
6,13906,""
13124,14170,""
1,13814,""
6,15452,""
14342,15285,""
1,15373,""
13053,14507,""
1,14044,""
13036,15529,""
1,15511,""
6,14149,""
4,13624,""
13138,13637,""
13060,14608,""
1,14633,""
1,14563,""
13036,15532,""
13112,14205,""
13112,13928,""
1,14990,""
13036,14317,""
14528,14326,""
14764,15302,""
13035,14450,""
1,14071,""
2,15290,""
14478,13914,""
14478,13604,""
1,15231,""
13137,13878,""
13053,14017,""
13136,13961,""
2,13676,""
6,13923,""
14520,14597,""
14751,15243,""
13060,15470,""
2,13619,""
6,13864,""
13156,14069,""
2,14978,""
6,13605,""
14274,14078,""
14520,15074,""
14342,14498,""
2,14767,""
6,15309,""
13124,14066,""
2,14792,""
6,15113,""
2,15252,""
14670,15176,""
13035,15386,""
1,15465,""
13137,14252,""
6,14624,""
1,14986,""
2,14373,""
13068,13624,""
1,15340,""
14520,15198,""
6,14091,""
13060,15322,""
13140,13945,""
14683,15155,""
14521,14531,""
14310,14407,""
1,13633,""
6,13893,""
2,15135,""
14520,14560,""
1,15035,""
6,13937,""
2,14405,""
13060,15328,""
1,15024,""
13035,15486,""
2,15529,""
14274,13648,""
13053,14647,""
13060,14447,""
13136,13607,""
6,14525,""
14342,14447,""
2,14595,""
6,13649,""
14478,14233,""
14952,14951,""
2,14563,""
2,14377,""
14230,14046,""
1,14988,""
14521,14541,""
2,14463,""
1,15036,""
13069,13720,""
13035,15362,""
1,15073,""
14528,13779,""
1,14565,""
13035,15447,""
13035,15494,""
14478,13889,""
2,14055,""
13035,15337,""
14012,14225,""
14342,15171,""
14478,14380,""
13035,15371,""
1,13769,""
13137,13673,""
13071,13643,""
2,15116,""
14665,15117,""
6,14363,""
13053,13885,""
1,13908,""
1,15394,""
14665,15493,""
14478,13648,""
14478,14309,""
14665,15052,""
13137,14220,""
13060,15226,""
1,15418,""
6,14960,""
2,13746,""
14478,13937,""
6,14011,""
13060,14364,""
13136,14003,""
12301,13992,""
13036,15428,""
1,15443,""
2,14535,""
6,14573,""
2,14558,""
1,15329,""
6,13722,""
2,13928,""
14682,15268,""
2,13726,""
14478,13815,""
6,15455,""
14952,15017,""
6,15303,""
6,14956,""
13035,15466,""
14012,13774,""
14478,14009,""
2,14412,""
1,14970,""
2,14348,""
14478,15231,""
13113,13771,""
13133,13786,""
13119,13779,""
14478,14282,""
13035,15451,""
13053,14020,""
13132,13786,""
6,15497,""
14683,15272,""
1,14454,""
14478,14278,""
13035,15426,""
6,15213,""
6,14538,""
13060,15319,""
13035,15402,""
13036,15496,""
6,13678,""
13125,13106,""
14478,14205,""
13136,13897,""
13053,14591,""
14521,14565,""
1,15259,""
13060,14642,""
13113,13705,""
6,13645,""
13036,15381,""
14520,14622,""
2,15298,""
14478,14322,""
2,15351,""
1,15296,""
13060,15532,""
6,13949,""
13060,15385,""
13060,15058,""
6,13761,""
1,14164,""
2,14146,""
1,14676,""
13120,13888,""
6,15050,""
2,15250,""
1,14618,""
14310,14455,""
14687,14980,""
14521,15418,""
14478,13878,""
1,14332,""
6,15138,""
14478,14407,""
2,14444,""
6,14124,""
6,13926,""
13143,13701,""
14013,13784,""
2,15264,""
6,15067,""
13122,14222,""
2,15041,""
1,15183,""
13060,15112,""
14521,15391,""
1,14450,""
1,13586,""
6,15251,""
1,15455,""
13060,14421,""
13125,13967,""
13134,14125,""
1,15263,""
14274,15283,""
13036,15467,""
1,15208,""
1,14993,""
12301,13976,""
14665,15500,""
4,13860,""
6,15148,""
2,14144,""
1,15249,""
14341,13748,""
14478,13900,""
14679,15281,""
1,13963,""
1,14566,""
13150,13939,""
13035,15411,""
13137,14084,""
12301,13654,""
13036,15152,""
1,15199,""
2,14355,""
2,13876,""
14683,15244,""
1,15047,""
1,14393,""
2,14538,""
14274,14502,""
2,15139,""
2,13630,""
14944,14975,""
14342,14338,""
6,13814,""
1,13605,""
14945,15040,""
13124,14337,""
13053,14078,""
2,15120,""
2,14584,""
14679,14756,""
6,13697,""
14944,15015,""
2,13622,""
13053,13634,""
14521,15074,""
6,14225,""
4,13843,""
14683,15166,""
13123,13891,""
13068,13667,""
14682,15158,""
15481,15311,""
13053,14392,""
14528,15255,""
14764,14762,""
2,14968,""
6,13909,""
13053,13993,""
14961,14982,""
13053,15215,""
14520,14581,""
13035,15385,""
2,13589,""
1,13749,""
2,13684,""
1,14966,""
13125,14170,""
6,13698,""
2,13908,""
2,14529,""
2,15201,""
1,15425,""
1,15431,""
13053,13764,""
14664,15052,""
13060,14362,""
14478,14326,""
14478,13704,""
13035,15347,""
2,13938,""
13125,13763,""
6,14242,""
6,14483,""
13035,15456,""
14962,15036,""
13125,14056,""
2,15395,""
14520,15520,""
15481,15164,""
13113,13709,""
6,15499,""
13035,15507,""
6,14033,""
6,14504,""
13133,13682,""
1,15189,""
13124,13657,""
2,13825,""
2,14630,""
1,15319,""
13137,14149,""
2,14965,""
14478,14514,""
6,14559,""
2,14256,""
6,15484,""
6,15243,""
13035,15428,""
13036,15367,""
1,13770,""
14667,14663,""
13125,14241,""
6,15004,""
14665,15506,""
13060,15086,""
6,15359,""
14160,14022,""
4,14018,""
6,14108,""
1,13816,""
13060,15284,""
2,15172,""
2,13679,""
2,15196,""
14274,13607,""
2,14392,""
14478,13997,""
1,15155,""
15481,15143,""
14274,13859,""
14521,14577,""
14229,13910,""
2,14014,""
13053,15179,""
1,15225,""
1,14272,""
14274,13867,""
3,14548,""
2,15376,""
6,15531,""
2,13637,""
14682,15172,""
15432,14447,""
13053,13974,""
6,15482,""
6,14068,""
13112,13719,""
14478,13657,""
14520,14677,""
14478,13885,""
13118,13749,""
6,15461,""
14342,14378,""
14178,14029,""
14342,14647,""
15432,14090,""
1,13786,""
1,15280,""
13036,15518,""
2,15146,""
6,14762,""
6,14072,""
2,14221,""
1,15098,""
4,13710,""
14478,14650,""
1,14157,""
15432,14409,""
6,15165,""
2,14513,""
2,14593,""
6,15495,""
13060,15451,""
1,13857,""
2,15284,""
1,15399,""
14680,15286,""
6,15307,""
1,15150,""
1,13831,""
14478,13859,""
2,13778,""
2,13892,""
13060,14496,""
13124,13661,""
1,14359,""
6,13983,""
4,14258,""
6,15007,""
13123,13743,""
1,15379,""
13036,15199,""
2,14259,""
6,15340,""
2,15299,""
14478,14089,""
15458,15282,""
13035,15422,""
13147,13641,""
14121,13983,""
6,14542,""
14520,14540,""
1,13759,""
13036,15332,""
14665,15119,""
2,14428,""
2,15090,""
1,14245,""
1,15261,""
15481,15108,""
1,13824,""
13060,15121,""
13129,14126,""
2,14516,""
13148,13866,""
14478,14409,""
13124,13706,""
1,15108,""
14478,13947,""
6,14318,""
14264,13871,""
14528,13914,""
2,14325,""
1,14167,""
13123,14222,""
14520,15057,""
14478,13869,""
13113,13680,""
1,14076,""
14945,15015,""
2,14032,""
13133,13894,""
1,15364,""
13053,14044,""
1,15328,""
14478,14325,""
1,14609,""
13053,14309,""
2,15075,""
6,15078,""
14528,13878,""
13060,15240,""
13123,13717,""
13036,15445,""
2,14975,""
14263,13764,""
6,15072,""
13132,15182,""
6,14044,""
1,14543,""
2,14426,""
4,14247,""
14478,13735,""
13135,14070,""
13134,14180,""
2,14980,""
13036,15509,""
13035,15464,""
13122,13946,""
2,15433,""
13060,14604,""
14154,14032,""
14013,13728,""
1,14453,""
2,13955,""
2,13669,""
13035,15480,""
14478,13801,""
13112,13954,""
14999,15028,""
14665,15484,""
1,14515,""
13130,14471,""
14098,14248,""
1,15305,""
1,13845,""
13125,14090,""
14945,14992,""
14274,15244,""
2,15445,""
14478,13779,""
1,14537,""
3,15198,""
6,14761,""
12301,14179,""
6,14596,""
2,14611,""
1,14502,""
1,14506,""
14478,13962,""
6,14205,""
13036,15356,""
14274,13748,""
14264,13974,""
6,13362,""
6,15429,""
1,15099,""
14478,14477,""
2,13709,""
3,13583,""
6,15421,""
15432,15413,""
14274,14224,""
12301,13839,""
14478,14092,""
6,14127,""
2,14338,""
1,14411,""
14520,14570,""
1,15446,""
14185,14021,""
14478,13954,""
13137,14115,""
14682,15161,""
13035,15370,""
2,14374,""
14682,15272,""
13060,14375,""
1,13653,""
2,14223,""
1,14400,""
14478,14441,""
1,15060,""
13053,15193,""
1,13694,""
14342,15272,""
2,14466,""
13124,14086,""
13053,13811,""
1,14374,""
6,13673,""
6,14060,""
13053,14373,""
4,14180,""
2,14033,""
2,13594,""
1,14576,""
6,13610,""
14478,14039,""
2,14379,""
6,14607,""
15481,15147,""
2,14059,""
1,14497,""
2,14336,""
14274,13727,""
1,14397,""
13060,15211,""
14680,15208,""
12301,14037,""
13053,14016,""
14520,15044,""
14679,14678,""
1,14598,""
13126,13615,""
13060,15389,""
13053,15164,""
1,14388,""
6,15071,""
14944,15029,""
2,14547,""
2,14386,""
13113,13898,""
2,14076,""
13142,13855,""
13060,14345,""
6,14587,""
14478,13847,""
1,14358,""
4,14078,""
13137,13896,""
14682,15206,""
15481,15266,""
14679,15154,""
6,13874,""
6,14642,""
13035,15490,""
14520,14572,""
14208,14016,""
14274,14368,""
14520,15056,""
13118,13640,""
13036,15346,""
6,15200,""
1,13593,""
1,14513,""
2,15015,""
14478,13991,""
6,14976,""
1,15103,""
2,13922,""
14274,13714,""
1,15417,""
14478,13703,""
13129,13953,""
13036,15382,""
1,13728,""
6,15064,""
14521,15333,""
14197,14019,""
4,14213,""
6,13915,""
14264,13834,""
13125,13666,""
1,14959,""
2,14977,""
13124,14074,""
2,14985,""
14263,13974,""
1,13955,""
2,14314,""
14229,14085,""
13060,14526,""
13125,14317,""
6,15172,""
1,14170,""
2,13631,""
6,13873,""
13114,14060,""
13060,14485,""
13124,14130,""
2,14503,""
6,14172,""
14274,14220,""
15481,15110,""
13122,14000,""
13060,14359,""
1,14382,""
2,15156,""
1,14481,""
1,15135,""
14478,14304,""
13113,13901,""
6,13919,""
13131,13848,""
6,13847,""
6,15279,""
13036,15486,""
14665,15497,""
13125,13812,""
1,15190,""
14478,14253,""
14528,13881,""
2,14652,""
6,13810,""
2,15502,""
2,15107,""
13035,15423,""
13060,14552,""
2,15372,""
1,13985,""
12301,13859,""
14342,14649,""
14478,14487,""
15481,15271,""
14521,14586,""
13137,14141,""
13125,13737,""
12301,14020,""
12301,14218,""
1,15473,""
13132,14305,""
13122,14088,""
2,13628,""
13118,14338,""
13053,13878,""
1,15484,""
2,15249,""
6,15103,""
1,13656,""
1,14985,""
13036,15510,""
6,14589,""
6,14946,""
2,14577,""
6,14023,""
14683,15303,""
14528,14338,""
1,15242,""
13060,15209,""
13149,13628,""
14520,15418,""
14680,15269,""
2,14034,""
2,14554,""
13124,13604,""
13112,13990,""
6,15428,""
13060,14384,""
14478,15067,""
2,15019,""
2,13662,""
6,13681,""
1,14484,""
14183,14014,""
14262,13653,""
14012,13790,""
13115,13965,""
6,15474,""
1,15413,""
13134,13617,""
15432,13657,""
1,15520,""
14013,13762,""
6,14021,""
1,14014,""
14478,14271,""
6,13588,""
14478,13903,""
6,15398,""
14012,13762,""
14945,15024,""
13036,15385,""
2,13752,""
14478,14443,""
13053,14409,""
6,15182,""
1,14017,""
2,15330,""
2,15004,""
1,15277,""
13035,15482,""
6,14592,""
14012,13729,""
1,13708,""
13060,14426,""
14664,15487,""
1,15059,""
6,15533,""
14478,13880,""
1,15362,""
1,14217,""
6,14627,""
1,14579,""
13134,13932,""
6,15106,""
13128,13753,""
14683,15164,""
2,15323,""
14520,14587,""
14478,14105,""
4,13882,""
14274,15215,""
13130,13586,""
13060,14510,""
1,15041,""
13060,14433,""
13060,15526,""
13120,14129,""
1,13649,""
13132,13696,""
13136,14252,""
6,13918,""
14695,15197,""
2,13698,""
13148,13857,""
1,14033,""
2,15199,""
13036,15353,""
13124,13593,""
13136,13918,""
2,15028,""
2,13024,""
6,13930,""
6,13960,""
1,14389,""
2,15144,""
14274,14020,""
14528,13845,""
2,15008,""
1,14002,""
12301,14039,""
1,15154,""
14478,14206,""
13035,15530,""
2,13677,""
2,14453,""
13060,15379,""
6,15353,""
2,13623,""
2,13898,""
2,15251,""
6,14074,""
13150,14128,""
2,15024,""
2,15046,""
13147,13957,""
14274,14442,""
13126,14319,""
1,15085,""
6,13886,""
14679,14767,""
6,14392,""
6,14233,""
14478,14635,""
2,13820,""
13115,13627,""
14478,14243,""
2,13731,""
1,13719,""
14679,15116,""
13151,13720,""
2,15437,""
6,14502,""
14520,14627,""
14478,14610,""
14478,14647,""
2,15478,""
13121,13591,""
13053,13876,""
1,13907,""
6,15408,""
13036,15462,""
1,13618,""
6,13908,""
1,14608,""
6,15371,""
13114,13588,""
1,14204,""
2,13632,""
12301,14245,""
1,15081,""
1,15214,""
1,14567,""
14666,15279,""
1,13720,""
13035,15140,""
13134,13875,""
1,15147,""
14683,15159,""
13124,14087,""
1,15160,""
2,14145,""
13060,14352,""
14478,15159,""
1,13600,""
14478,14321,""
1,13056,""
2,15484,""
1,14377,""
2,15235,""
13036,15358,""
14520,15129,""
6,14226,""
6,13655,""
1,14606,""
12301,13629,""
14521,14581,""
14274,14143,""
1,13765,""
14952,15042,""
14193,14025,""
2,14493,""
13131,14311,""
6,15270,""
2,13879,""
13060,14452,""
14521,15126,""
14478,14201,""
2,13918,""
14679,15294,""
14013,13978,""
14999,15026,""
2,15071,""
6,15036,""
2,15405,""
13122,13778,""
6,13647,""
1,15003,""
14012,13835,""
13117,13589,""
13132,13682,""
1,13842,""
13119,13638,""
14478,13967,""
14520,15199,""
13124,13765,""
6,15411,""
13115,13726,""
1,14501,""
14944,14967,""
6,13785,""
2,14384,""
2,14537,""
2,14182,""
1,14039,""
1,13710,""
2,15150,""
2,14206,""
14274,15237,""
6,14252,""
14528,14017,""
1,15165,""
13128,13361,""
2,15065,""
2,14533,""
6,14593,""
6,14126,""
13124,13691,""
1,13645,""
2,15534,""
2,15473,""
6,14270,""
2,14468,""
2,15111,""
2,14050,""
13060,14652,""
14521,14602,""
6,15386,""
6,14955,""
13125,13825,""
1,14524,""
14274,14440,""
14520,14493,""
6,15284,""
12301,13640,""
13060,14497,""
2,13696,""
14944,14976,""
13154,13964,""
14013,14257,""
13136,14220,""
13135,14332,""
1,13624,""
13071,13597,""
2,15383,""
2,13766,""
6,13846,""
6,14505,""
6,14051,""
2,15042,""
14478,13789,""
2,14951,""
14478,14180,""
6,14501,""
13053,14109,""
2,14142,""
2,15006,""
14274,14426,""
1,14225,""
13060,15272,""
1,13748,""
13125,13600,""
2,14339,""
14274,15212,""
2,15320,""
1,14564,""
6,15347,""
13060,14646,""
12301,14107,""
2,14128,""
6,13706,""
13053,13979,""
2,13691,""
13060,15394,""
2,15512,""
2,15530,""
13114,13987,""
1,13666,""
6,15203,""
2,15053,""
2,13686,""
12301,13641,""
4,13972,""
14679,15286,""
14726,15297,""
2,14031,""
14478,14004,""
14953,14989,""
6,14552,""
6,15272,""
2,14313,""
6,15305,""
1,14114,""
14945,15041,""
6,14460,""
2,15211,""
1,14546,""
1,15074,""
15481,15267,""
2,13678,""
1,14369,""
1,14804,""
2,14027,""
1,14446,""
14478,14202,""
14478,14501,""
2,15424,""
14478,15285,""
2,14249,""
1,14340,""
1,13949,""
13125,14006,""
1,13751,""
14274,15272,""
14521,15419,""
6,13716,""
1,14553,""
13141,13831,""
2,14997,""
1,13675,""
1,15482,""
2,13801,""
2,13639,""
2,15387,""
6,15488,""
13119,13958,""
14521,15359,""
6,13796,""
1,14494,""
13035,15467,""
13125,13703,""
14478,15064,""
1,15161,""
14696,15220,""
14478,13663,""
1,14471,""
13060,14397,""
2,13828,""
13035,15354,""
1,15148,""
14478,13942,""
13129,14236,""
6,14543,""
6,13660,""
6,14981,""
6,14048,""
2,13920,""
13153,13675,""
14478,14047,""
13132,14055,""
1,14735,""
15481,15509,""
1,14548,""
2,14987,""
1,14182,""
14186,14021,""
14228,13716,""
4,13748,""
6,15271,""
15481,15385,""
13060,15527,""
13036,15369,""
4,13970,""
14665,15108,""
6,15289,""
2,13795,""
2,13528,""
6,13692,""
2,13595,""
14478,14107,""
13036,15487,""
13035,15186,""
1,15065,""
1,15348,""
6,15163,""
6,14063,""
13053,13898,""
1,15383,""
6,14313,""
14342,14303,""
1,14629,""
1,13836,""
2,15282,""
2,13880,""
13128,13926,""
13053,14243,""
2,15216,""
2,14319,""
6,14646,""
6,14503,""
13150,13649,""
13053,13752,""
1,13752,""
14232,14034,""
2,15183,""
14680,15178,""
12301,13897,""
13060,14635,""
1,14473,""
13112,13587,""
14528,15299,""
6,13855,""
13125,14054,""
13119,14119,""
6,14271,""
13113,13798,""
13038,15352,""
6,14625,""
2,14241,""
13036,15370,""
1,15027,""
6,15045,""
13122,14314,""
6,13618,""
1,15287,""
2,14308,""
2,14454,""
2,14467,""
14521,14545,""
2,15471,""
14953,15034,""
2,14787,""
14520,15332,""
14478,13990,""
2,14361,""
2,14632,""
13036,15354,""
14664,15494,""
13036,15435,""
2,13725,""
1,13739,""
2,13743,""
2,14479,""
1,14345,""
6,14402,""
14478,13989,""
14012,14045,""
6,15070,""
13139,14044,""
6,14365,""
13137,13869,""
14679,15178,""
14664,15508,""
