idst,idstMember,filter
23344,22881,""
6,24903,""
13346,13890,""
13923,18014,""
13091,20312,""
2,23281,""
1,17512,""
13157,24452,""
2,19234,""
23658,25169,""
6,19126,""
13061,14762,""
13064,21907,""
1,22379,""
15864,22862,""
1,15596,""
1,13754,""
13468,22539,""
2,17888,""
16506,17842,""
13126,25611,""
13200,22021,""
16506,16674,""
2,26581,""
2,22963,""
13346,15560,""
6,21447,""
1,13285,""
15864,18494,""
16232,16559,""
2,16653,""
2,22648,""
2,14048,""
1,21830,""
2,17240,""
13035,13849,""
2,25657,""
6,18735,""
6,22540,""
13346,13995,""
13117,14194,""
13035,16025,""
13119,17485,""
16232,20126,""
13071,21828,""
13073,23876,""
13150,15174,""
1,26964,""
13217,19462,""
15864,16877,""
16232,16699,""
6,20178,""
13082,13786,""
13161,26705,""
13083,15478,""
16500,19026,""
16497,19328,""
6,25791,""
13932,13947,""
19925,17884,""
6,24573,""
16506,17754,""
2,21122,""
13065,16986,""
13092,19763,""
16506,20942,""
1,16539,""
2,24873,""
13162,15253,""
16506,21316,""
15864,24246,""
13149,24414,""
6,25854,""
2,16627,""
13083,20632,""
2,24547,""
6,19502,""
19975,26036,""
2,19584,""
13932,14572,""
23349,23929,""
13219,26076,""
1,13335,""
15864,22880,""
6,21475,""
1,17379,""
6,20483,""
1,16863,""
6,21713,""
1,22880,""
15864,16868,""
2,13856,""
2,22775,""
2,19950,""
15864,20136,""
13148,19358,""
1,25003,""
16506,23180,""
14608,16124,""
20034,22246,""
13998,16830,""
13162,17920,""
13049,15816,""
23568,19712,""
2,17285,""
13060,23310,""
16232,21526,""
2,25803,""
13346,13247,""
13121,25531,""
15864,18546,""
13072,22239,""
6,16445,""
6,13786,""
13148,20294,""
13043,20269,""
2,16992,""
2,26574,""
2,21623,""
16506,17678,""
15864,16508,""
6,21251,""
2,26906,""
2,15034,""
2,22548,""
1,16222,""
13035,15979,""
23424,15241,""
13307,13284,""
16827,16588,""
19975,21572,""
1,17051,""
13070,16657,""
6,18324,""
1,16168,""
13071,20815,""
2,17786,""
15363,14563,""
2,19511,""
13035,15098,""
13116,14194,""
13119,16221,""
13217,21166,""
2,26373,""
2,15382,""
13065,13353,""
26217,25492,""
1,20449,""
6,18328,""
13065,24983,""
13035,13646,""
1,19819,""
1,18291,""
19976,23121,""
21429,22625,""
16506,18445,""
2,13871,""
6,13968,""
23608,25454,""
16506,19261,""
2,14684,""
6,19710,""
2,24352,""
1,25155,""
1,26161,""
2,24433,""
13932,17907,""
6,15260,""
16232,17795,""
6,22468,""
21390,21394,""
13083,27100,""
1,15874,""
6,16063,""
13346,13717,""
23426,18691,""
1,21178,""
1,25212,""
2,24250,""
13162,18101,""
6,26773,""
6,25845,""
1,25779,""
6,21565,""
6,22569,""
2,14654,""
13035,14758,""
15574,25937,""
1,25078,""
16232,22693,""
1,22027,""
24091,24108,""
1,22346,""
13116,14856,""
23569,18249,""
13162,15513,""
15864,17155,""
2,19421,""
13121,15571,""
16506,22091,""
6,18573,""
16506,18297,""
6,13918,""
16232,18628,""
15864,19946,""
13064,20696,""
23356,24572,""
13057,13834,""
6,22029,""
1,19069,""
2,16914,""
6,24024,""
21980,22482,""
15864,21571,""
1,23275,""
13070,21131,""
13171,18270,""
13065,17316,""
2,25691,""
6,26134,""
13052,13375,""
2,26985,""
15864,17858,""
16506,17533,""
19976,25438,""
13161,15424,""
13220,20734,""
2,18428,""
1,14844,""
2,14680,""
15864,17639,""
13117,24660,""
13045,18746,""
4,13414,""
1,24404,""
23422,23526,""
23510,21672,""
13121,15628,""
19975,21525,""
13091,16959,""
16827,18869,""
13072,18156,""
2,24067,""
13107,16535,""
15574,21159,""
13091,26381,""
1,24572,""
1,17564,""
13932,17267,""
2,15199,""
15869,20612,""
1,17954,""
1,19789,""
1,16542,""
2,22766,""
13083,26316,""
16232,21279,""
16828,16931,""
13219,21684,""
13092,16574,""
13932,18094,""
2,19368,""
13060,14793,""
13031,13221,""
1,22720,""
2,21299,""
13109,16150,""
13172,17669,""
13082,20170,""
1,15136,""
13163,16121,""
6,15513,""
13109,21835,""
13065,16326,""
15864,21182,""
13035,15528,""
13035,13331,""
13148,24857,""
1,15447,""
2,13747,""
13070,15591,""
2,13024,""
2,22605,""
2,20512,""
1,17569,""
2,22102,""
2,17775,""
2,25484,""
16232,21194,""
13049,15164,""
13108,20234,""
15864,20743,""
25697,20199,""
13346,13370,""
13070,25494,""
21101,21936,""
2,21199,""
13069,20500,""
6,14514,""
6,22627,""
6,22106,""
1,23111,""
13813,13797,""
13932,13918,""
16506,18703,""
13086,16811,""
13141,18344,""
1,19649,""
1,18144,""
6,17394,""
13035,14638,""
13092,18331,""
6,21890,""
1,14389,""
1,26589,""
2,25150,""
13060,14794,""
16232,20719,""
13083,14815,""
2,14590,""
2,23128,""
1,25805,""
6,19661,""
6,24563,""
25307,23970,""
2,15493,""
13932,14577,""
1,25752,""
13035,13376,""
13153,25996,""
13061,21801,""
2,13902,""
13157,16251,""
13068,16271,""
1,19936,""
23600,22712,""
2,25705,""
6,16374,""
1,22000,""
16232,18083,""
1,18896,""
13079,13868,""
23051,18397,""
13069,15382,""
13072,26437,""
2,16985,""
13120,24309,""
13091,15722,""
1,21681,""
23402,24273,""
16500,16546,""
2,24176,""
16232,21165,""
21622,22789,""
1,18721,""
2,18717,""
1,21823,""
13065,22300,""
6,20651,""
1,15479,""
13932,15623,""
1,25717,""
2,21503,""
1,25628,""
2,15544,""
2,18989,""
1,18165,""
13072,21164,""
23632,15222,""
6,18744,""
16232,21205,""
6,20290,""
16827,16582,""
19976,21682,""
13346,16141,""
13065,16594,""
6,18408,""
13220,16085,""
6,15953,""
16232,19539,""
13061,14791,""
1,17834,""
16506,22832,""
2,19518,""
13308,13517,""
13932,18565,""
15864,18511,""
6,24134,""
2,22649,""
2,24116,""
1,21979,""
6,21572,""
2,26421,""
13070,26838,""
23473,19537,""
13035,15102,""
23631,25076,""
2,24010,""
6,21767,""
2,26888,""
1,27017,""
1,19920,""
1,18406,""
6,19828,""
13049,15130,""
13932,15131,""
1,26949,""
6,18031,""
15864,19541,""
6,25484,""
1,23321,""
13035,15785,""
13052,13250,""
1,18353,""
6,18574,""
2,26886,""
15864,18174,""
14022,17191,""
13162,16618,""
6,16534,""
13158,22394,""
13045,18782,""
2,21671,""
16232,18759,""
16232,18872,""
13932,14705,""
6,16318,""
2,17633,""
6,27085,""
13127,18605,""
16506,18049,""
6,15395,""
6,21253,""
2,21398,""
6,22373,""
13346,13611,""
13138,25501,""
6,14074,""
16506,17823,""
1,14109,""
1,17112,""
1,20572,""
16232,21187,""
13071,18968,""
6,18421,""
15574,21337,""
15864,16065,""
6,16419,""
1,24125,""
1,25434,""
13083,18719,""
23509,17049,""
13117,24775,""
13083,18873,""
13932,13682,""
13075,13277,""
15864,21525,""
13932,14750,""
13049,18123,""
16506,21005,""
13045,25956,""
6,18350,""
6,14671,""
16506,22988,""
13932,15798,""
13932,15791,""
6,19180,""
6,15982,""
19846,22488,""
13071,26892,""
16506,18894,""
1,15918,""
13163,17417,""
13346,13353,""
16506,23858,""
13157,15935,""
13091,26762,""
1,13877,""
21981,22642,""
13126,15814,""
6,22871,""
16232,19426,""
1,16860,""
2,20332,""
1,23951,""
2,14785,""
13162,17906,""
13219,19201,""
16232,19446,""
25350,23228,""
16506,22927,""
13034,13222,""
13932,17835,""
6,17462,""
13083,17676,""
13091,20669,""
1,20543,""
6,16866,""
6,22535,""
6,16186,""
1,18431,""
2,17947,""
13346,14026,""
16506,17994,""
2,17787,""
13932,14471,""
19846,20859,""
19845,20509,""
13932,16752,""
1,14881,""
1,25910,""
13060,23037,""
23820,17346,""
2,21860,""
13308,16288,""
1,20392,""
13346,13355,""
1,18034,""
13932,14626,""
13062,18794,""
6,19095,""
16506,14813,""
6,20699,""
15864,22001,""
1,24144,""
14007,17981,""
2,26352,""
15864,19595,""
1,26924,""
2,21581,""
2,14845,""
25184,25078,""
2,20999,""
13756,13750,""
6,19943,""
15864,17034,""
2,24405,""
2,20777,""
13072,24259,""
13091,17866,""
1,21153,""
13045,15240,""
13932,17733,""
15864,22898,""
6,26945,""
1,20454,""
6,16251,""
1,15538,""
13035,15510,""
6,25530,""
13148,21106,""
15864,22013,""
15864,21843,""
13065,26595,""
23389,21261,""
6,26973,""
13149,24596,""
2,14272,""
16506,19432,""
6,15861,""
16506,17956,""
2,15619,""
2,21205,""
1,19186,""
2,14822,""
13082,24253,""
2,20326,""
19837,23256,""
13092,24257,""
2,16740,""
6,26284,""
15864,20723,""
1,25475,""
6,19228,""
1,16320,""
1,25912,""
23423,23878,""
23474,19467,""
6,21950,""
6,19708,""
2,24379,""
13127,18606,""
13091,24262,""
1,22085,""
1,19093,""
6,26956,""
6,18770,""
16506,24003,""
15864,17785,""
23050,25854,""
1,22386,""
2,24526,""
1,22775,""
23529,20246,""
16506,17685,""
6,26646,""
23441,19810,""
13117,17255,""
13346,13362,""
1,21760,""
2,21055,""
1,23842,""
13201,14229,""
13035,13530,""
21103,24792,""
19976,26152,""
6,14884,""
1,24571,""
13217,24421,""
16506,19130,""
1,19554,""
13208,24286,""
2,16107,""
6,21199,""
2,18538,""
1,15580,""
13163,17839,""
2,22442,""
13219,20840,""
16825,16863,""
20010,21879,""
23535,22914,""
6,16371,""
6,24525,""
16232,23102,""
13932,19516,""
23621,25156,""
16506,17467,""
14624,27031,""
13219,22011,""
16501,20055,""
13091,22004,""
25758,15212,""
2,23031,""
13060,25428,""
6,16488,""
23772,24951,""
2,22829,""
15864,18481,""
2,20986,""
1,16855,""
1,15325,""
1,22825,""
13346,15605,""
13068,15382,""
2,22749,""
2,16569,""
6,15733,""
6,27073,""
1,26688,""
2,24476,""
15864,21395,""
1,18858,""
16232,21211,""
13035,14509,""
1,17851,""
2,19354,""
6,14294,""
13044,20937,""
1,13907,""
16823,26179,""
13072,17976,""
2,19260,""
6,15316,""
6,17320,""
13932,16512,""
6,22254,""
13161,24334,""
2,26664,""
6,20344,""
13083,24808,""
6,26824,""
2,21141,""
13163,17974,""
6,24158,""
16232,22716,""
1,15248,""
2,14571,""
13932,14684,""
13162,25128,""
1,18483,""
1,19587,""
13149,20288,""
16232,21208,""
25235,26363,""
23697,16721,""
6,21610,""
2,15867,""
6,20547,""
13098,15856,""
13083,15829,""
16232,18019,""
13932,16362,""
19976,25140,""
16232,18038,""
16232,21831,""
6,17541,""
1,24976,""
2,20576,""
16232,18988,""
2,15644,""
2,13325,""
13117,14189,""
6,26537,""
15864,24202,""
1,18601,""
13035,15396,""
2,21694,""
13070,15681,""
15864,20379,""
13120,25531,""
16232,17822,""
2,14843,""
13932,16260,""
13091,18634,""
1,16096,""
13065,15979,""
15864,20897,""
13217,22387,""
16506,17893,""
1,14722,""
2,22312,""
2,18215,""
1,17418,""
1,22519,""
6,19488,""
2,24487,""
4,23884,""
2,23243,""
6,15862,""
6,15130,""
6,14574,""
13346,13883,""
2,23951,""
2,21323,""
26204,25462,""
6,17941,""
1,19959,""
1,15697,""
1,16869,""
21980,22564,""
6,23066,""
15864,19547,""
2,21526,""
23350,22957,""
13048,19171,""
16232,19540,""
1,20153,""
6,20109,""
6,15503,""
1,21184,""
2,25527,""
6,22620,""
16506,18724,""
6,18095,""
16506,17835,""
1,13324,""
4,14674,""
19976,21077,""
6,20895,""
13120,24308,""
6,20437,""
2,14084,""
15864,24204,""
13035,14112,""
13035,14118,""
16506,18515,""
13091,21202,""
2,15054,""
1,13286,""
1,20249,""
16232,19818,""
2,15873,""
23561,18346,""
13092,20597,""
2,18011,""
2,13808,""
15864,19791,""
4,13441,""
6,26977,""
2,26859,""
16232,16138,""
15864,18855,""
16500,16829,""
15864,17896,""
16506,21311,""
16232,22364,""
1,13720,""
1,19727,""
13065,22674,""
2,19764,""
13071,15609,""
6,24560,""
13065,17032,""
16506,17381,""
6,15141,""
6,16816,""
16506,19934,""
23050,15196,""
1,13325,""
13932,14856,""
16506,19720,""
13150,17618,""
1,14746,""
1,13574,""
13346,13694,""
1,26654,""
6,17537,""
2,22882,""
16232,17965,""
16506,22113,""
6,26817,""
21429,22390,""
15363,14669,""
13932,15993,""
6,24771,""
6,21244,""
1,13829,""
16232,16716,""
14625,19459,""
13092,18631,""
13116,15491,""
15864,16292,""
13327,13527,""
2,18522,""
6,13875,""
2,19120,""
16506,19265,""
21428,21431,""
1,15160,""
15864,17876,""
1,15565,""
16232,18385,""
15864,20241,""
14006,23311,""
15864,22404,""
6,17582,""
15864,17897,""
2,16084,""
15864,21687,""
13083,24147,""
2,22707,""
13346,15555,""
13035,13580,""
15864,21303,""
6,19524,""
6,20363,""
13083,26053,""
16506,17626,""
6,16101,""
16506,16378,""
16506,19540,""
1,19803,""
21042,25709,""
13035,15651,""
6,16763,""
2,26478,""
1,25615,""
6,17120,""
1,23980,""
23497,18379,""
6,17028,""
6,26014,""
13932,15462,""
13061,14895,""
1,19203,""
6,22205,""
23387,21296,""
13218,24033,""
6,21372,""
1,17007,""
1,18478,""
6,23242,""
16506,18640,""
1,20286,""
13035,14545,""
1,14924,""
6,25775,""
13118,15909,""
1,13365,""
13932,15205,""
1,25875,""
13116,15500,""
23589,21631,""
13932,16101,""
13083,20408,""
13070,21791,""
13468,13582,""
13932,14442,""
2,17717,""
2,14332,""
13082,16534,""
6,16955,""
2,13357,""
13083,26893,""
13159,14140,""
13035,14443,""
2,13869,""
21428,21829,""
6,26168,""
6,15958,""
13148,21515,""
14022,16640,""
15864,21067,""
13346,15867,""
15864,19024,""
2,13570,""
13163,16105,""
13070,15601,""
2,13722,""
13061,21919,""
13118,17557,""
16232,19088,""
2,22925,""
16232,19198,""
2,26351,""
1,23902,""
1,16559,""
25219,24761,""
1,13658,""
13618,25674,""
2,21376,""
2,22081,""
6,16061,""
16506,16138,""
14008,24962,""
1,14667,""
13160,24542,""
13346,14584,""
13201,26502,""
2,20138,""
1,24668,""
1,16101,""
2,17711,""
6,15500,""
19845,21506,""
1,13979,""
23569,17820,""
13932,14055,""
13467,22493,""
16506,18286,""
2,20350,""
2,21984,""
2,16705,""
1,20496,""
13932,15563,""
13932,17660,""
6,16830,""
6,24370,""
13071,13778,""
15864,18038,""
13035,13643,""
15864,17103,""
13346,13857,""
13932,14201,""
19979,22170,""
1,22631,""
13060,24682,""
1,22096,""
13035,14751,""
19865,19834,""
23503,18008,""
13042,25015,""
1,22082,""
21103,17312,""
23422,24235,""
13035,14400,""
23601,21526,""
2,22807,""
1,21664,""
23622,21064,""
2,23985,""
13092,19758,""
1,16422,""
16232,21269,""
2,15256,""
6,21525,""
16232,17799,""
2,18810,""
13163,14523,""
13035,15848,""
13932,16480,""
13035,15956,""
6,14866,""
1,20688,""
13071,18007,""
13148,19823,""
13149,26115,""
23496,18379,""
23050,21330,""
1,23035,""
1,27087,""
2,26955,""
19975,24381,""
13109,24506,""
13932,15695,""
1,13902,""
1,20853,""
6,17070,""
13064,14053,""
2,26727,""
1,18591,""
1,24218,""
1,23104,""
25300,24016,""
13061,24680,""
6,22938,""
16506,22364,""
1,14669,""
6,25030,""
6,24385,""
15864,16388,""
2,17587,""
6,19037,""
13220,25469,""
6,19478,""
1,18649,""
13035,14613,""
23423,24052,""
14624,21422,""
16232,19216,""
1,25777,""
2,16910,""
15864,17104,""
23702,21894,""
23214,17077,""
13932,14112,""
6,16142,""
1,16384,""
13932,16205,""
6,25558,""
13932,14335,""
13082,23943,""
16506,16765,""
1,22658,""
2,20151,""
15864,22093,""
6,15910,""
2,17901,""
1,19068,""
6,16524,""
2,17939,""
13932,15564,""
2,24235,""
1,15468,""
2,14553,""
2,24913,""
15363,14663,""
16232,18877,""
13061,26741,""
13064,15767,""
23050,25861,""
23214,18031,""
15864,20766,""
6,20293,""
16232,23290,""
21041,24832,""
13121,17330,""
1,20777,""
13117,25768,""
13148,23222,""
13092,17147,""
6,18771,""
2,13918,""
16232,22447,""
1,20683,""
19845,20791,""
6,20211,""
13120,15653,""
6,19269,""
13126,25643,""
2,26335,""
15864,22765,""
13057,15557,""
1,22893,""
1,15683,""
6,20419,""
2,16381,""
13120,18449,""
2,18815,""
13035,15561,""
15864,16733,""
2,17222,""
1,14107,""
13932,18084,""
2,19443,""
6,17655,""
15864,21331,""
16232,22090,""
2,26607,""
13932,14633,""
6,16314,""
13932,17008,""
16232,22899,""
1,24906,""
16232,18439,""
13129,26553,""
13091,16576,""
13035,13891,""
2,15467,""
15864,22764,""
16232,18212,""
13220,26884,""
16506,14020,""
1,24416,""
13063,14858,""
6,20901,""
1,20345,""
16232,16731,""
15864,22358,""
13092,15727,""
6,26327,""
15864,24044,""
2,24488,""
13070,22296,""
2,14526,""
13043,20049,""
6,16039,""
25399,25942,""
13045,18988,""
1,15970,""
16232,19233,""
6,13695,""
23346,23278,""
13126,25585,""
13128,27058,""
16506,21564,""
1,15171,""
1,25429,""
2,20592,""
6,19422,""
6,22800,""
1,24039,""
6,15737,""
2,20410,""
15864,20438,""
1,17017,""
2,19013,""
13092,26650,""
13126,18238,""
13201,18756,""
1,25453,""
6,15489,""
15864,21674,""
13162,15392,""
13092,22732,""
6,18776,""
2,17298,""
6,24840,""
6,18963,""
13035,14048,""
13219,18059,""
1,26702,""
6,14188,""
16232,18686,""
16232,21305,""
16506,20773,""
2,19704,""
13304,13296,""
16506,17588,""
13092,22801,""
2,27073,""
2,17813,""
13220,26523,""
13346,13456,""
2,22688,""
13072,24658,""
1,25589,""
13064,15844,""
2,21394,""
6,16877,""
16506,16849,""
15864,23881,""
13923,23822,""
13045,18707,""
13161,25779,""
1,26192,""
2,22016,""
13220,20643,""
13162,17650,""
13932,16181,""
2,16210,""
2,19782,""
13060,17231,""
23601,20581,""
16232,21882,""
13065,21941,""
19993,17271,""
13162,18127,""
1,18639,""
23576,21561,""
16506,22451,""
15864,19177,""
1,20319,""
6,19210,""
13932,15072,""
16506,19659,""
1,26533,""
6,25824,""
1,16121,""
13148,26354,""
6,20817,""
13060,13271,""
1,20821,""
15864,22946,""
15864,19378,""
13218,25775,""
16506,17034,""
21104,23320,""
23653,16897,""
2,19380,""
2,24735,""
1,20897,""
13160,15430,""
2,13519,""
23749,19828,""
13072,20951,""
16506,24011,""
13932,13241,""
13070,17525,""
6,24464,""
1,22246,""
1,23133,""
6,15633,""
2,25956,""
13177,14452,""
13030,14404,""
13061,15777,""
6,20756,""
13064,16990,""
1,21280,""
2,25026,""
2,20344,""
13061,20819,""
2,21330,""
13091,25118,""
16506,21310,""
2,18085,""
2,21355,""
15864,17140,""
13065,19934,""
13091,27104,""
13071,21089,""
6,13785,""
13061,14880,""
6,19553,""
16232,19541,""
13200,23130,""
15864,20447,""
6,13366,""
6,22528,""
2,25678,""
2,21545,""
13383,16784,""
1,14197,""
13346,16297,""
13201,22404,""
15864,22998,""
6,22021,""
6,24960,""
2,24053,""
13092,17394,""
1,17858,""
13065,19121,""
1,25465,""
24090,24120,""
1,15851,""
6,24055,""
1,16163,""
6,15530,""
6,22772,""
13092,26319,""
2,14182,""
15864,23036,""
6,25624,""
6,24602,""
6,17735,""
6,21996,""
2,21733,""
6,18541,""
6,14338,""
21042,24653,""
6,22056,""
1,17028,""
2,16961,""
1,21098,""
6,23193,""
1,21430,""
13091,26594,""
19873,20396,""
13035,15646,""
2,15752,""
13208,24876,""
13049,14227,""
6,23103,""
13083,25930,""
6,14925,""
6,18935,""
16232,17812,""
13073,18156,""
1,20970,""
13162,19476,""
2,25857,""
6,21851,""
6,21495,""
16232,18605,""
6,15769,""
1,17685,""
16232,24167,""
16506,19944,""
16232,21367,""
23341,26526,""
6,21233,""
6,16038,""
14624,21559,""
13091,19646,""
15864,21572,""
6,24706,""
2,23292,""
13149,18177,""
13163,14635,""
23334,17308,""
6,24683,""
2,24923,""
1,17546,""
13206,25041,""
6,17018,""
23591,20976,""
6,20712,""
6,24983,""
13932,16352,""
15864,16741,""
1,14589,""
16506,18247,""
13035,14748,""
13118,18313,""
13200,18874,""
13060,24232,""
6,23526,""
16232,22861,""
15864,23252,""
13160,15428,""
15864,22709,""
2,20946,""
13073,13840,""
1,26045,""
2,18867,""
16232,23178,""
2,14656,""
16498,20049,""
13201,17780,""
6,24988,""
16232,22738,""
1,18112,""
1,25054,""
16826,23024,""
16232,18424,""
13440,15494,""
1,21996,""
6,18965,""
1,24235,""
23819,26171,""
13091,17296,""
1,20227,""
13049,17127,""
6,14883,""
1,18266,""
1,13533,""
2,22558,""
13932,17591,""
1,24356,""
2,15756,""
13035,14825,""
16827,17096,""
6,18741,""
13162,16802,""
23497,18723,""
2,25622,""
13035,13886,""
1,18546,""
13148,22354,""
16232,18522,""
1,16284,""
1,16875,""
13932,15703,""
13165,21199,""
6,18314,""
1,26711,""
13148,20289,""
2,26842,""
13119,16230,""
6,18673,""
1,16370,""
13082,16292,""
2,25571,""
1,22001,""
13116,15813,""
2,20895,""
1,22827,""
1,21940,""
13044,24087,""
13091,24854,""
6,13451,""
2,15550,""
2,24669,""
6,19268,""
15864,16753,""
23569,17813,""
2,26754,""
13218,19568,""
16498,18784,""
2,13475,""
13163,15090,""
13088,26146,""
1,21204,""
6,14800,""
6,14555,""
25224,24570,""
2,13470,""
13932,15714,""
13135,25938,""
13035,18655,""
13072,24584,""
13148,22503,""
1,26794,""
6,24819,""
6,18258,""
1,15385,""
1,16139,""
13118,15884,""
1,17230,""
6,20649,""
2,21819,""
13162,16463,""
1,13980,""
13091,18546,""
2,16182,""
13075,13273,""
16827,16750,""
13035,19614,""
6,13738,""
13046,17334,""
2,14524,""
2,14050,""
13092,22747,""
6,26065,""
6,16143,""
1,17411,""
16506,22716,""
6,19109,""
15864,19122,""
2,25683,""
13035,14572,""
13932,17723,""
2,27035,""
1,26832,""
13073,19955,""
1,15818,""
15864,16995,""
1,21225,""
1,26463,""
16506,18412,""
6,19452,""
4,24495,""
15864,19132,""
2,21450,""
1,15951,""
13035,15551,""
16232,19577,""
13035,15165,""
13160,26550,""
20421,18592,""
6,17956,""
16506,22989,""
13109,25275,""
13071,15584,""
13117,14382,""
15864,16871,""
1,24646,""
13127,25619,""
13932,13872,""
1,18529,""
1,18003,""
13126,26384,""
15574,25773,""
13082,24384,""
13042,21674,""
1,26479,""
15864,21865,""
13932,15459,""
15864,20221,""
2,21895,""
1,14878,""
16232,19028,""
4,20999,""
6,22411,""
24090,24110,""
16506,18917,""
14625,22047,""
2,20635,""
16232,22856,""
1,21560,""
19975,22876,""
16825,16870,""
2,24297,""
13065,15718,""
6,22878,""
13035,15438,""
1,13695,""
13045,21699,""
1,19324,""
1,21011,""
23658,25164,""
1,24522,""
13073,13755,""
13049,14557,""
2,22997,""
1,24727,""
15864,22865,""
2,21897,""
1,19533,""
13618,19613,""
15864,18383,""
15864,16862,""
2,20322,""
13071,25964,""
2,20759,""
13065,23113,""
6,16756,""
2,17050,""
2,13478,""
13127,24374,""
16506,17377,""
6,27070,""
1,24998,""
6,22815,""
13040,13611,""
1,19280,""
6,16028,""
13826,22029,""
6,17345,""
6,19494,""
13127,25570,""
13932,14690,""
13932,15652,""
15864,19643,""
15864,17660,""
13932,16787,""
2,23017,""
13541,13788,""
13127,25386,""
25273,24277,""
1,23918,""
13035,16190,""
6,16458,""
2,14342,""
6,24409,""
6,16369,""
6,14886,""
13072,17584,""
13148,20014,""
1,24100,""
6,21823,""
13073,13710,""
1,26840,""
13092,20227,""
2,21509,""
13089,26939,""
6,20824,""
2,20949,""
13266,21554,""
1,15553,""
13932,16174,""
2,25014,""
1,14499,""
2,17323,""
2,26042,""
13098,17434,""
2,22418,""
13082,24888,""
2,25816,""
13091,24257,""
13156,13286,""
13065,14271,""
13928,13916,""
13035,14571,""
13060,14883,""
16232,17692,""
16506,18600,""
2,22211,""
16232,16276,""
16506,17787,""
6,24493,""
15864,20169,""
16232,17137,""
16506,21707,""
2,15832,""
2,15383,""
16232,18024,""
1,22491,""
23617,19039,""
1,17439,""
6,19566,""
15864,22859,""
6,14057,""
16499,20049,""
2,13766,""
2,13368,""
13035,14776,""
13220,19652,""
1,26282,""
13071,20994,""
6,13846,""
2,16842,""
23485,22873,""
6,21732,""
24090,24099,""
6,23840,""
6,17376,""
13468,22406,""
6,13921,""
13092,20499,""
1,19571,""
1,15546,""
6,23266,""
1,24754,""
6,18187,""
2,23137,""
13056,18374,""
1,18651,""
15574,23237,""
2,26399,""
20678,20686,""
13932,14693,""
6,26813,""
2,22811,""
15864,17619,""
1,16862,""
6,15830,""
2,22300,""
16506,18483,""
6,20050,""
2,20676,""
6,13683,""
2,24481,""
1,26958,""
16506,16927,""
24091,24125,""
2,21207,""
13932,14177,""
13070,22835,""
13932,13879,""
6,22463,""
23735,22837,""
6,21092,""
14623,14074,""
2,20176,""
1,26398,""
1,20356,""
13042,17042,""
13108,20804,""
16232,17877,""
13092,18367,""
15864,24329,""
13070,21148,""
6,20715,""
13064,25747,""
6,22723,""
6,24482,""
13401,13417,""
6,18614,""
6,20324,""
16232,20591,""
13163,16328,""
22669,21917,""
16506,22742,""
13932,14507,""
2,20557,""
23463,21207,""
6,23240,""
23529,20964,""
1,16386,""
13065,24080,""
13073,25880,""
13073,23137,""
6,21602,""
13043,16650,""
1,21340,""
13064,16595,""
13129,17050,""
13091,19640,""
6,18929,""
13135,18659,""
13932,15149,""
13346,13249,""
16506,17327,""
15864,21484,""
6,26170,""
13035,13750,""
1,16392,""
2,21877,""
15363,14636,""
14022,16625,""
13072,18263,""
13073,23089,""
16506,16525,""
16506,15910,""
15864,24162,""
6,21401,""
1,17999,""
1,26967,""
13092,19801,""
21429,21600,""
6,24769,""
13922,17639,""
1,22798,""
6,13352,""
2,14665,""
13156,13355,""
6,16564,""
1,16219,""
2,14555,""
13092,20724,""
6,22149,""
2,20056,""
13032,13482,""
13035,16653,""
13082,22093,""
23402,24283,""
16506,22699,""
15864,23971,""
4,25480,""
13109,19816,""
6,24883,""
13061,19942,""
1,15115,""
13092,24673,""
13106,24448,""
1,21251,""
1,19841,""
16232,18722,""
1,20318,""
2,18952,""
16232,21277,""
16506,21869,""
13092,20233,""
14609,20427,""
2,18641,""
6,14911,""
2,23318,""
13082,15328,""
2,17035,""
13149,22681,""
13163,19516,""
23567,19004,""
15864,21500,""
14018,14028,""
13071,26585,""
13065,13831,""
13140,20275,""
6,21523,""
6,14776,""
1,18122,""
2,26481,""
6,15795,""
6,21780,""
6,19072,""
6,13679,""
16506,21388,""
6,21370,""
2,16629,""
13035,14919,""
6,26356,""
2,21966,""
13162,19079,""
13200,22104,""
1,15204,""
16506,19041,""
6,14066,""
13091,20139,""
6,21738,""
15864,20059,""
13932,16468,""
1,18668,""
16232,21073,""
16232,17634,""
13157,14343,""
1,17490,""
1,14705,""
13117,15259,""
1,21072,""
6,14517,""
13220,20843,""
19976,21681,""
16232,18462,""
13173,19961,""
6,16656,""
15864,18301,""
13091,16314,""
1,17676,""
1,21851,""
15864,16711,""
6,17605,""
1,20602,""
25400,18749,""
1,17784,""
6,26476,""
13346,13343,""
2,18508,""
13072,21773,""
13035,15346,""
13118,15450,""
2,15548,""
16232,22296,""
26851,26847,""
1,20590,""
13162,17013,""
13073,25711,""
13073,15836,""
16232,17082,""
2,19016,""
2,18110,""
13163,15673,""
6,24993,""
16828,18725,""
13143,18011,""
13119,14329,""
6,15452,""
16506,18237,""
23344,19113,""
16232,18419,""
19877,20962,""
1,22268,""
13932,14040,""
13064,25944,""
6,26364,""
6,20860,""
2,13288,""
6,20286,""
16232,23861,""
21041,25075,""
16506,17080,""
16506,18607,""
13121,15651,""
2,19113,""
13065,22793,""
14619,14583,""
2,19464,""
6,26418,""
13066,24021,""
6,25054,""
2,24473,""
24091,24096,""
6,26044,""
16506,18440,""
13042,24630,""
13071,22256,""
13092,20158,""
